"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,21,NYK,NBA,EC1,ATL,L (1-4),1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,
2021-22,22,ATL,NBA,EC1,MIA,L (1-4),2.0,4.5,11.0,1.0,0.0,1.0,0.0,7.0,11.0,0.636,6.0,10.0,0.6,1.0,1.0,1.0,0.909,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,22.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,25,GSW,NBA,WC1,HOU,W (4-3),3.0,8.0,5.3,1.7,1.0,0.0,0.3,6.0,16.0,0.375,1.0,5.0,0.2,5.0,11.0,0.455,0.406,3.0,3.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,1.0,0.0,16.0,
2024-25,25,GSW,NBA,WCS,MIN,L (1-4),2.0,7.0,2.5,1.0,0.5,0.0,0.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,
3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),3 Yrs (4 Series),1-3,8.0,6.4,5.6,1.3,0.6,0.3,0.3,15.0,31.0,0.484,7.0,16.0,0.438,8.0,15.0,0.533,0.597,8.0,9.0,0.889,3.0,7.0,10.0,5.0,2.0,2.0,5.0,2.0,45.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,3.0,8.0,5.3,1.7,1.0,0.0,0.3,6.0,16.0,0.375,1.0,5.0,0.2,5.0,11.0,0.455,0.406,3.0,3.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,1.0,0.0,16.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),0-2,3.0,4.3,8.0,1.0,0.3,0.7,0.3,7.0,11.0,0.636,6.0,10.0,0.6,1.0,1.0,1.0,0.909,4.0,4.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,24.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,2.0,7.0,2.5,1.0,0.5,0.0,0.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,5.0,
